movie_id,director_id
5131,2381
31537,3677
31539,27580
31541,19369
31543,15579
31544,26941
31549,9137
31253,38426
31551,16684
31552,38724
31553,17180
31554,20959
31555,32089
31556,372
31557,18046
31558,5074
31559,20758
31561,18209
31562,23276
31564,38253
17051,36628
31565,30695
31566,22475
31568,18345
31571,12289
31573,14310
31574,38724
31575,15979
31576,22074
31577,21473
31578,24156
31579,19037
31581,4880
30756,31176
15836,20758
31583,19057
31584,2570
31586,33249
31587,31362
15390,33323
31588,5491
31590,6413
31592,28970
31593,19369
31594,6744
17169,17868
31595,39228
31596,12369
31599,36817
31601,8112
31602,16361
31604,700
31605,31637
31606,4089
31608,28808
31609,13457
31611,7183
31612,17919
31613,9780
31615,10580
31617,7341
31618,29021
31619,33566
31620,7160
31621,18120
31622,25953
31625,11832
31627,15104
31628,17245
31629,656
31630,4365
31631,12016
31632,19028
31633,2052
31634,36800
31635,29242
16173,27128
31636,19369
31637,13215
31638,16684
31641,31143
31642,29979
31643,12634
31645,25681
31646,9255
31649,17691
31651,12803
31652,20959
31653,37216
31654,4326
31655,7955
31658,36617
31660,34639
31661,18046
31662,36000
31664,29242
31667,25562
31669,20131
24134,6401
31671,8912
31673,18349
31674,36688
31675,18345
31676,8234
31677,39228
31678,17446
15694,14460
31682,22582
31684,13846
31688,5394
31689,38641
31690,6566
31695,12623
31697,35717
31698,28626
31699,14480
31700,344
31701,8958
31702,17691
31703,13205
31704,12350
31705,14535
850,4834
31706,9718
31707,32169
31711,36883
31712,20418
31713,33247
31715,34371
31716,38226
31717,15104
31718,14535
31720,19028
31721,34977
31722,16447
31724,25981
31725,5264
31726,25409
31727,25814
31728,31885
31732,3743
31733,33247
31734,23990
31737,10595
31738,25341
31741,36024
31742,10288
31745,10607
31746,27569
31747,27093
31749,18507
31753,8912
31754,16306
31755,18507
31756,16461
31757,5981
31758,2043
31759,29213
31762,9780
29085,11700
31763,30813
31766,29057
31768,18511
31769,19548
31770,36264
19389,4933
31772,38362
31774,820
31776,32089
10096,16357
31781,38311
31782,20034
31354,12295
31784,1717
31785,27093
31786,29168
31787,27646
31788,21936
31789,13254
31790,12289
31791,17379
31792,5394
31793,8693
31794,29048
31796,3839
31797,7475
31798,31885
31799,11847
31800,27548
31801,36156
31802,25409
31804,17379
31806,38426
31807,7341
31809,36617
31811,35131
31812,20533
31814,2937
872,16424
31816,25609
31817,3867
31818,20758
31822,22000
31823,26309
31824,25230
31826,3673
31827,8080
31829,3503
31830,17379
31831,11099
31832,5905
31833,30177
31834,3180
31835,1378
31836,21680
31003,31859
31841,29036
31842,2342
31843,2512
31844,18007
31845,13636
31846,14226
30827,15104
31847,4267
31848,30205
31849,23729
31850,28083
31851,360
31852,6310
31853,34690
31854,24066
31855,37577
31856,35457
10495,4089
31857,28215
31858,25245
31859,34835
31860,32097
31861,38518
31862,7294
31863,21323
31865,20758
31866,4966
31867,11847
31868,31707
31870,21991
31871,14249
31873,4089
31874,6410
31875,12504
31876,36705
31878,15800
31879,4988
31882,24992
31883,34840
31884,12289
31886,12289
31887,22238
31888,36142
31890,37332
31891,6922
31892,28198
31894,20758
31895,26684
31899,31060
31901,28083
31902,9477
31904,34926
31911,8657
31913,15800
31914,22934
31915,13846
31916,11395
31917,31448
31919,291
31921,29460
31922,30804
31923,26652
31924,10693
31925,25246
31926,35459
31928,24523
31931,18175
31933,32687
31935,3631
31936,17146
31937,6523
5231,31176
31938,11847
31939,36140
31940,31394
31941,29460
31942,20587
31944,34740
31945,38724
31946,16912
31947,4168
31948,35997
31950,25974
31951,9152
31952,34506
31953,29175
31956,22075
31957,32734
31958,36707
31959,22019
31960,25609
31961,31176
31967,28301
31968,8406
2660,8604
31969,26684
31971,21692
31972,38621
31974,28953
31975,33225
31977,34787
31978,30695
31979,12614
31980,30813
31981,12589
31983,36794
31984,18351
31985,28540
31986,26132
31987,5128
31988,11049
31991,16120
31993,17586
31994,1201
31995,25562
31996,22475
31999,5982
32000,4377
32001,32044
32005,35358
32007,13214
32008,33247
32010,1836
32012,29782
32013,29460
32015,10629
32016,18543
32017,13636
32020,25180
32022,36457
32023,9985
32024,17927
32025,17354
32026,34848
32027,17715
32028,38724
32029,6234
32031,13126
32033,23387
32034,17180
32035,18213
32036,34931
32037,18621
32038,13829
32039,36883
32040,30805
32042,33061
32043,8979
32045,8693
32046,28717
32047,7464
32049,36631
32050,31010
32051,7360
32054,31929
8944,15104
31321,31171
32055,4999
32059,8394
32060,22984
32061,3297
32063,25246
32064,30732
32067,25731
3265,5418
32068,12606
31847,35457
2615,15599
32069,35061
32071,33808
32073,9718
18608,9152
32074,21696
32075,10099
32076,10441
32078,28970
32079,34725
32081,16832
32086,12606
32088,5264
1390,25981
32090,21991
32091,18005
32100,30691
32101,2230
32102,700
32103,15839
30810,9771
32104,27548
32108,3867
32109,4552
32110,36397
32112,11794
32113,23274
32114,18626
32116,25410
32117,2330
32118,11612
32119,17704
32120,16424
32121,21716
32122,24990
32124,16303
32125,21855
32126,20758
32127,24543
32130,11847
32131,973
32132,11949
32133,1450
32134,15825
32136,31690
32138,24990
32139,20697
32140,6447
32144,27740
32147,20577
32148,36814
32149,16579
32150,13189
32151,21380
32152,8685
32153,20034
31696,25331
32154,30058
32156,9834
32157,34911
32159,16320
32160,18146
32162,34535
32163,823
32164,24066
32165,29793
32166,37878
32167,27548
32169,11847
32170,17970
32171,8438
32172,34275
32173,35144
32174,2570
32176,23920
32177,23290
32178,5905
32179,823
31051,27602
32181,31183
32182,8882
32183,14465
32184,17493
32185,31113
32186,4882
32187,13593
32188,5981
32189,31176
32191,28970
32192,372
8907,30477
32195,23835
17718,9718
32196,15167
32198,5930
32199,28946
32201,8912
32202,27531
32203,35692
31474,18345
32204,6286
32206,17796
32207,28193
32208,16320
32210,34977
32211,3112
32212,36091
32213,17928
32214,19048
32217,16461
32219,17396
32220,14460
32221,12431
32222,16993
32225,34292
32227,4966
14258,17644
32231,12581
32232,8807
32235,24598
32236,35013
32238,2631
32239,6631
32240,29250
32241,16320
32242,31077
32243,13636
32244,31817
32245,21701
32246,25565
16923,36794
32249,11985
32250,344
32251,1550
32252,29298
32253,35890
32254,18209
32257,8092
32258,24552
32259,27646
32260,37197
32262,5372
32263,5074
32265,4244
32266,5128
32267,14156
31867,26953
32273,4173
32277,12528
32279,21494
32280,36457
32281,25981
32282,21548
32283,19010
32285,38311
32286,13457
32288,32734
32289,37885
32290,38867
32291,17379
32292,5394
32293,17225
31298,31077
32294,6744
32295,15907
32296,19730
32298,9718
32299,8218
32302,24083
32303,32317
32304,8834
10249,34532
32306,7752
32138,35365
32308,23861
32310,3435
32311,27696
32312,29782
32314,30798
32316,3351
32317,25651
32318,35717
32321,8092
32323,32966
32325,36388
32326,34848
32328,29250
32331,13215
32332,28953
32334,38724
32337,35116
32338,6061
32339,820
32340,17014
32342,38478
32344,4133
32346,31502
32348,37885
32349,38358
32350,11576
32351,18503
32353,12709
32355,28637
32357,7160
32358,24852
32360,33145
32361,25648
32362,35868
32364,17126
32365,2592
32366,36558
32367,11757
8742,36617
32368,5103
32369,25648
32370,22600
32371,12623
32372,25409
32374,520
17815,28717
32375,35078
32376,38426
32377,14465
32381,15800
32385,11099
32386,23970
31172,28860
32388,25959
32389,31727
32390,20959
32391,11700
32393,38724
32394,14726
32397,10648
31696,29026
32401,29298
32402,25114
32403,22745
32404,8882
32405,19750
32406,33808
32407,1251
32408,31461
32409,17205
32410,20577
32412,20490
32416,10143
10096,34874
32418,9403
32419,2932
32422,8522
32423,18573
32424,1836
32425,18609
32426,7636
32427,8656
32429,35377
32430,33723
32431,28112
32432,5491
32435,38518
32436,18120
32437,17177
32439,12289
32441,35758
32442,29906
32443,30425
32446,11817
32448,27548
32449,18677
32450,2342
32451,19573
32453,13846
32454,18763
32455,4362
32456,20985
32457,13745
32458,36662
32459,7274
32460,22787
32461,36628
32464,37738
32465,20856
32466,4541
32469,13441
32470,32936
32473,18933
32474,22745
32475,9236
32476,30437
32477,3743
32478,22531
32479,31859
32484,9647
32485,25410
32486,12510
32487,11145
32488,38308
32489,33289
32490,39417
32491,34931
32493,4391
32494,30123
32495,32593
32496,15489
31184,12342
32497,23290
32498,7686
32499,38507
32500,25030
32501,28716
32502,15579
32503,30816
32504,11268
32507,13151
32508,29180
32509,33249
32512,24869
32513,38724
32515,29031
32517,28808
32518,18063
3956,26983
32519,25814
32521,21496
32524,3788
32525,4233
32528,6080
32529,7387
32530,25331
32531,28860
32532,14616
32533,35597
32535,3839
32536,30013
32537,33297
32538,25246
32539,31885
32540,17099
32542,6314
32543,25005
32544,22244
32546,35061
32547,3662
32548,11817
32549,22023
32551,27329
32552,16424
32554,36631
32557,28717
32558,676
32559,16207
32560,23626
32562,18213
32564,17949
32565,8978
32566,16461
32568,22719
32569,31184
32570,36749
32572,2177
32573,17910
32575,17351
32576,10769
32577,823
32579,10392
32580,31176
32581,32796
32584,38724
32585,17379
32586,13275
32587,7003
32588,36091
32589,34257
32590,38641
32591,20472
32592,3788
2085,26365
32594,24990
32596,3019
6786,4326
32598,24845
32600,6430
32602,31113
32603,16689
32604,11692
32605,4423
32606,36024
32607,17919
32608,16212
32609,26456
32610,34835
32612,4437
32614,12534
32615,10458
32616,30194
32617,14408
32618,22168
32619,12289
32620,17715
32621,23990
32622,38724
32623,3662
32624,10135
32625,19827
31285,25648
32627,28317
32628,36628
32629,31714
32630,26900
32631,36715
32632,8260
32633,17205
32634,5257
32635,13108
32637,33091
32639,31859
32640,32182
32642,4509
32643,4433
32645,34383
32649,36527
32650,9967
32651,27821
12995,10579
15203,2130
32656,18345
32657,39304
32658,11444
32659,31362
32660,19064
32662,2733
32664,530
32665,30202
32666,14460
32668,38311
32670,4326
32671,17379
32673,25098
32674,4933
32675,6378
32678,18236
32679,12535
32680,1848
32682,16320
32683,29168
32684,18548
32686,2886
32687,25789
32691,10427
32692,21543
32696,22188
32697,35682
32699,31663
32702,3681
32703,28808
32706,34931
32708,11794
32714,4882
32717,36779
32718,34866
32719,36979
32721,37528
32722,25274
32723,12289
32725,315
32727,8260
3763,20766
32729,19496
32731,9637
32732,23567
32734,30813
32735,11978
32271,36541
32736,6934
32737,17182
32738,20492
32739,18146
32740,15461
32743,10595
32744,16816
32745,2098
32746,31972
32747,4427
32748,4326
32749,15489
26598,18120
32752,12528
32753,18324
32755,33207
32758,23905
32760,26951
32761,38724
32762,31113
32763,9663
32765,14465
32766,17981
32767,2381
32768,12125
32769,22238
32770,29426
32771,34443
32772,28864
32774,36937
32775,35997
2721,30686
32776,3019
32777,28408
32779,37332
32780,12289
32781,30848
32783,38724
32784,22465
32786,24845
32787,22932
32788,825
32789,5182
32791,8504
32792,28163
32793,28315
32794,20748
32795,29175
32796,18345
32797,8912
32798,29371
32799,6027
32800,25814
32801,25410
32802,5147
32805,4267
32806,174
32807,36384
32809,12444
32810,20748
10641,10642
32813,7464
32815,25814
32816,20178
32818,30619
32819,29057
32821,34532
32822,37593
32824,29132
32825,16684
32826,20323
32827,6531
32828,13511
32830,28947
32831,15926
32832,8498
32833,17338
32834,31786
32835,23475
32836,998
32837,9152
32840,4326
32841,37332
32842,18573
32843,30743
32845,38724
32847,10446
32848,37655
32849,33782
32851,37247
32852,48
32853,14482
32854,18517
31412,4326
32856,34292
32859,19818
32860,30904
32861,20008
32862,7294
32863,30524
32864,21548
32866,18672
32867,22815
32868,12694
32869,15800
32871,23454
32872,8476
32873,1609
32875,1563
32876,18274
32877,4702
32878,8092
32879,15427
32881,12370
32883,2342
32886,8791
32887,38724
32888,3441
32889,23970
32890,33366
32892,5677
32893,29933
32531,18613
32896,38693
32900,2098
32901,11847
32902,31281
32903,13275
32904,24679
32906,10367
32907,31157
32908,8848
32909,23588
32910,29168
32911,19722
32914,34108
32916,8902
32918,31817
32919,27371
32920,14683
32925,31890
32926,38449
32927,20212
32928,27169
32932,17264
32933,18079
32934,18274
32935,22671
32937,28544
32938,5889
32939,12162
32945,18052
32948,28124
32951,32330
32952,19472
32953,9826
32955,12623
32956,25587
32958,5627
32959,496
32960,7125
32961,34725
32962,30811
32964,36949
1301,17923
22003,5905
32966,6813
32967,15578
32969,5982
32970,33366
31206,29863
32971,10737
32972,17154
32973,11627
32974,23313
32975,8791
32979,4413
32980,5953
32981,21187
32983,29298
32984,13221
9343,12535
32985,4326
25300,4326
32987,23401
32990,30695
32991,12017
32994,11677
32995,1533
32997,23970
32999,6718
33000,17704
33001,18990
33002,30477
33003,16424
33005,14202
33006,34056
33007,5981
33009,25274
33010,16101
33011,36071
33012,8223
33013,27529
33014,14535
33015,24992
33016,28808
33017,2234
33018,5115
33019,15466
11847,5059
33020,8002
33021,17037
33022,25167
33023,18219
33025,16253
33026,1097
33027,21730
12514,21896
33028,15943
33030,29099
33033,12535
33034,9684
33036,13662
33037,24151
33039,32683
33040,8139
33042,35129
33043,27371
33044,31785
33045,30114
33047,25245
33049,5981
33053,8623
33055,8433
33057,29168
33058,16597
33059,26200
33060,15750
33061,13636
33062,13829
33063,5474
33064,6829
33065,6747
33068,21872
33069,32960
33071,29001
33072,17379
32961,15867
33073,33907
33074,30805
33075,25331
33079,35692
33080,19577
33082,18610
33083,27329
33084,1637
33086,30813
33087,11395
7399,22080
33088,18573
33089,29183
33091,21996
33093,38259
33096,18426
33098,28864
33099,25973
33100,35107
33101,21773
33102,38380
33105,9306
33106,6718
33109,11637
33110,1836
33111,36387
33112,1276
33113,35358
33114,19048
33116,7509
30853,15669
33117,29863
33118,34892
33119,31113
33120,5491
22003,18507
33121,14202
33122,31127
33123,16284
33124,25208
33125,3662
33127,20502
33128,25981
33129,31699
33130,2580
33131,31817
33132,14604
33135,33390
33137,31252
33140,7464
33145,10936
33146,27329
33147,23424
28451,9242
33148,27408
33149,37241
33150,1464
33151,13043
33152,39228
33153,31872
33154,36747
33155,1273
33156,14238
33157,37332
33159,10204
33164,14477
33166,37332
33167,28730
33168,2377
33169,38724
33172,28970
33173,18573
33174,12289
33175,34866
33177,12634
33178,26196
33179,28637
33182,7978
33183,34929
33185,7026
33186,20577
33187,12554
33188,13925
33189,7688
33191,3719
33192,9346
33195,27126
33197,15514
33198,4326
33199,13347
31840,27852
33201,2342
33202,11794
33203,10642
33204,13937
33205,13094
33206,31113
33207,11610
33208,2098
33209,16445
33210,8498
17152,7593
3648,36688
33213,32521
33216,4350
33218,24108
33220,17545
33221,35020
33223,11154
33224,5681
33225,1596
33226,4324
33228,31698
33229,16084
33231,8455
33234,36747
33235,21041
33236,30425
10032,25005
33237,2342
33238,38599
33239,23074
33242,7752
9875,38362
33245,31963
33247,34062
33248,22071
33250,26697
33255,6892
33256,27646
33257,2077
33258,13316
33259,17441
33260,31188
33261,36288
33262,28626
33263,36587
33264,4104
33266,35078
33268,4367
33269,27062
33270,23990
33271,6396
33274,31184
33276,4051
33278,26701
33279,12554
33280,16677
33281,25021
33282,25082
33285,8902
33286,763
33287,25654
8371,28999
33291,12569
20871,17930
33293,25208
33294,8498
33295,4062
33296,34725
33297,34977
33298,20367
33299,35107
33301,21588
33303,1242
33304,780
32492,12440
33306,5794
33308,33523
33309,28953
33310,16424
33311,34911
33313,199
33314,21812
33315,32182
33317,24041
33321,18351
33322,21548
33323,34055
33324,32404
33325,26501
33326,28730
33329,15489
33330,16461
33331,9014
33333,8720
33335,16662
33337,18621
33339,34252
33341,12289
33342,18324
33343,5739
33344,4267
33345,29183
33346,13846
33348,29242
33350,19126
33351,4966
33352,6945
33353,9637
33355,22665
33357,8720
33358,12857
33359,18028
16964,5059
33360,10595
33361,11500
33362,10841
33363,38202
33364,20697
33366,6977
33368,3363
33369,38478
33370,8438
33371,38604
33373,30848
33374,28448
33376,8958
33377,12694
1852,23074
33378,38724
19274,5953
33379,22824
33380,38724
33382,20674
33385,27843
33386,20439
33387,30437
33388,8768
33389,3733
33391,1926
33393,30743
33394,8352
33395,8080
33396,29057
33398,5992
33399,2669
33400,9953
33402,38197
33405,13126
33406,17036
33408,38380
33410,34532
33412,5319
33413,16640
33414,39486
33415,553
33416,36528
33417,36596
33418,31467
33419,14751
33420,27209
33421,30934
33423,5850
33424,13753
33427,30148
33429,23952
33430,23074
33431,36342
33432,12621
33436,16540
33437,38483
33438,14160
33439,3615
11885,8847
33440,13441
33441,13351
33442,16607
33443,34637
33445,36890
33446,17379
33447,23174
33448,27371
33449,12009
33451,2206
33452,12614
33453,4865
33454,5741
33455,11035
33456,22824
33457,27257
33458,17644
33460,3673
33461,28953
33462,8001
33465,6658
33466,17263
33468,28969
33469,28058
33471,872
15078,37247
33473,25331
33475,25759
33476,18621
33478,21301
33479,32687
33480,25648
9777,197
33481,26451
33482,28029
33483,25397
33484,18933
33485,14482
33486,1836
33488,36662
33490,18239
33491,38535
13570,8125
33494,36458
33496,20475
33497,31618
33498,25562
33499,31362
33500,20959
33502,13251
33503,38163
33506,13535
33507,19730
33509,9137
33510,18351
33512,24145
33513,12009
5583,5695
33515,4360
33516,27821
33517,11859
33519,7160
33521,28576
33522,30749
33523,20549
33525,18128
33526,35378
33528,17133
33530,12016
33533,372
33534,4267
33537,27658
33539,11875
33540,4377
33541,15082
33543,39486
33544,10642
33550,30813
33551,25410
33552,24066
10469,36688
33555,4886
33557,9152
33559,31698
33560,20745
33561,34902
33562,14869
33563,30672
33565,12289
33566,10258
33567,4962
33568,38259
33570,21548
33571,20631
11537,3857
33576,224
33577,25728
33578,20686
33579,4966
33580,31274
33581,11358
33583,22124
33584,26695
33585,7593
33586,28193
33587,16306
33588,22329
33590,23976
33591,26000
33592,3822
33593,26770
33594,7256
33595,37738
33596,8686
33597,10095
8569,13643
33599,17766
33600,15338
33601,2997
33602,34911
33603,31297
33604,8562
33605,25305
33606,12440
33607,8459
33608,23500
33609,13292
33610,25063
33616,2098
33617,33858
33618,39237
33619,3662
33620,1882
33621,35018
33624,33061
33625,28882
33626,25063
21562,38724
33629,9303
33630,20915
33631,37012
33632,35717
16066,36320
33636,9680
33637,5233
33638,30325
33639,11817
33640,31447
33642,11794
33644,12307
33645,11047
33646,2060
33647,34866
33648,36630
33649,29861
33652,3788
33653,9669
33654,21580
33655,6133
32595,5567
33657,30743
33660,9718
33661,7108
33662,22665
33663,11529
33664,29760
33668,174
33670,29270
33672,3459
33674,7609
33676,31859
33677,17734
33678,33104
33679,31482
33680,16832
33681,33566
33682,36817
33684,9985
33685,30425
33686,25731
33687,27441
33690,3673
33691,2817
33692,29180
33693,5269
33694,16622
33695,27660
33697,31176
33699,17376
33701,25005
33703,37327
33704,39480
33705,6352
33706,13215
33707,4479
33708,5236
33710,24173
33711,5019
33713,10488
22098,27602
33714,31786
33717,14968
33719,16792
33720,31731
16923,17122
33721,12772
33722,28931
33723,37527
33725,17644
33726,29786
33727,2148
33729,5800
33730,20470
33732,26951
33733,6311
33734,34059
33737,36817
33740,25098
33743,3662
33744,1322
33746,25223
33748,6112
33750,27646
33752,15809
33754,16689
33755,31859
33756,34431
33757,25883
33758,25063
33759,3673
33760,3880
33761,3617
33766,32792
33767,13254
33769,12614
33770,4863
33773,12623
33777,22278
33780,28808
33781,23934
33782,8595
33783,18609
33784,24713
33785,2932
33789,2871
33790,25600
33791,10237
33793,18079
33794,29036
33795,16188
33796,1836
33797,6639
33798,4326
33800,17919
33801,17928
33803,16957
33805,18486
33806,27480
33807,31904
33808,822
33809,868
33811,17333
33812,12704
33814,35694
33815,30477
33817,31353
33818,24581
33819,38724
33821,26113
33823,37883
33825,18345
33826,26456
33673,34443
33828,38724
33830,1550
33831,38724
33832,28522
33833,5440
33834,31394
33836,5264
33837,37946
33838,7163
33840,17604
33843,12581
33844,38380
33845,14482
33846,3574
33848,33347
33850,10385
33853,24990
33854,17604
33855,27154
33856,37523
33858,5269
33860,33126
33861,18111
33865,2696
33866,31707
33867,35999
33868,22773
33870,13846
33871,21162
33872,34381
33873,34506
33874,32340
33876,11203
33877,33289
31370,10354
33878,29415
33880,36979
33881,31176
33883,33764
33884,3078
33885,4664
33886,1786
33887,12289
33888,17886
33889,6314
33890,38260
33891,20605
33893,820
33192,12535
33895,4652
33896,29999
33897,2590
33898,7402
33899,21521
33901,21696
33902,20502
33903,21614
33904,2103
33906,12440
33907,21924
33909,20748
33049,22071
33911,3672
33912,28317
33915,5905
30716,16752
33917,12370
33919,19856
33920,34094
33921,34713
33922,16851
33923,30202
33924,9780
33925,25884
33926,4950
33928,36411
33929,38724
33930,12850
33932,9189
33933,409
33935,5456
33936,25418
33937,25565
33938,9932
30736,27183
33940,3822
33764,28718
33942,30513
33943,4923
32156,9357
33945,4317
33946,23271
33947,31467
33949,32182
33950,1464
33952,18080
33953,11700
33954,38724
33955,8025
33956,28576
33957,17061
33958,4326
33959,34926
33960,4267
33961,26451
33962,7021
33964,11949
33966,16769
33972,10237
33974,2571
33975,34714
33976,30058
33977,2860
33978,1173
33980,30813
33983,22457
33985,36882
33987,8314
33989,871
33990,30955
33992,24499
33993,17333
33994,4966
20134,18926
33998,1087
34000,38362
34001,18080
34004,28448
34006,12448
34007,12009
34008,30872
34009,30325
34010,8092
34011,33323
34012,19472
34016,21109
31684,34532
34018,8685
34020,11949
34023,30099
34024,4999
34026,20475
34027,36749
34028,17034
34029,11047
34030,16154
34031,16035
34032,358
34033,25331
34034,20492
34038,34639
34039,4663
32569,37332
34043,30969
34044,21258
34046,1121
34047,18853
34048,14181
34050,25451
32729,16446
34053,30341
32176,3112
34054,30074
34055,25981
34056,6718
34057,31698
34058,18626
34059,28123
34061,8720
34062,11955
34063,17691
34064,26132
34065,17416
534,25104
34066,36397
34067,5145
34068,37342
34070,6934
23332,28197
34071,13328
34072,15419
11159,8958
34073,26043
31110,18608
34076,1329
34077,17379
34078,15489
34079,14869
34080,37409
34084,32654
34085,872
34088,34713
34089,28953
34091,12444
34092,22188
34093,20920
34094,5491
34095,29933
34096,5403
34097,15752
34098,18903
34101,33130
34104,31749
34105,36000
34108,6286
34110,2620
34111,28221
34114,25109
34117,18626
34118,16681
34119,25979
34120,37825
34121,20252
34124,28468
34125,19521
34126,38724
34127,31314
34128,25562
34129,30234
34131,24516
34132,26000
34133,13919
34134,29112
34135,18528
34136,28860
34137,13846
34139,16936
34140,36141
34141,24254
34143,30841
34144,16418
34145,27812
34146,27149
34147,34931
34148,15771
34150,17233
34153,28204
34155,25240
34157,29399
20728,36205
34159,25328
34160,11975
34161,36541
34162,7366
34164,36689
34165,31399
34166,24156
34167,27093
34168,5982
34171,7686
34172,6099
34173,4908
34174,17890
34176,21383
34179,4377
34180,2342
13404,25681
34181,17775
34186,27646
34188,1273
34190,18271
34191,28047
34192,30896
34193,23131
34194,21703
34197,22524
34198,15745
2539,13640
34200,25884
34202,30899
34203,23291
34204,11049
34207,8438
32950,1322
34209,28275
34211,13922
34213,28988
34215,15863
34219,25959
34220,5491
34222,23871
34223,25981
34224,25814
34225,6124
34226,11375
34227,10007
34228,10850
34230,12614
34231,8623
34232,7250
34233,17704
34234,20470
34235,27096
34236,32627
34237,18952
34238,11949
34239,13275
11575,16631
34243,15172
34244,12510
34248,4204
34250,29203
34252,1836
34255,27522
34256,12934
17340,32123
34257,14202
34258,27293
34259,15429
34260,25358
34261,31176
34264,35904
34265,36979
33566,8623
34268,7075
34269,38461
34270,13215
34272,31707
34273,30848
34274,28331
34275,6286
34277,8450
34279,16620
34281,31241
34284,37807
34285,21895
34286,34725
34287,19280
34288,8803
34289,7392
34290,8476
34294,23595
34295,34845
34297,28717
34298,17586
34299,22379
34300,24224
34301,29090
34302,4966
34303,10642
34304,35270
34305,38604
34306,3662
34309,31259
8342,24812
34312,23626
34313,4377
34314,8459
34316,14686
34317,35689
34318,31879
34321,31314
34025,34506
34326,14983
34327,36639
34328,4326
31195,18017
34334,34272
34335,7125
34336,24774
34337,23773
34338,39472
34340,17259
34341,29106
34342,1717
34343,9372
34344,28408
34345,13275
34346,34848
34348,34499
34349,38475
34350,38953
34352,17999
34354,21552
34357,2052
34358,27637
34360,17131
34361,12694
34363,7686
34364,18236
34365,6442
34366,3003
34367,23290
34368,6931
34371,31588
34372,20033
34373,1926
34376,12257
10431,24028
34379,9975
34380,16150
34382,30969
34385,2052
21891,4882
34391,7027
34392,4479
34397,3662
34398,2570
34399,7506
34400,2456
34401,18345
34402,25445
34403,6087
34405,18120
34406,13829
34407,25562
34408,17863
30906,20576
33328,9718
34410,24041
34411,2571
34414,7506
34415,28969
34416,26773
34417,23970
34418,15962
34419,21736
34420,35457
34421,36394
34422,10149
34423,14726
34424,4173
34425,14460
34427,7424
34430,29036
34432,38311
34433,3300
34435,18661
34436,38724
34437,38518
9550,37121
34439,6710
34440,38724
34441,23990
10314,512
34442,18005
34444,38843
34446,10636
34451,28220
34452,2922
34453,25230
34456,22044
34457,28085
34458,29019
34459,29136
34460,38724
34461,18976
34462,2397
34463,2479
34464,30127
34465,3928
34467,15599
34468,15675
34470,17014
34471,34848
34472,31727
34474,36457
34477,20032
34478,29259
34479,826
34481,23100
34483,30813
34485,23290
34486,33442
34487,25728
32723,5938
34489,15798
34491,36977
34492,16293
34493,1232
34494,27265
34496,38176
34497,36350
34498,22495
34499,21709
34500,10560
34501,17753
34504,31467
34505,8502
34506,24990
34508,33937
34509,17263
34510,10021
34511,23837
34512,36804
34513,4367
34514,27285
34516,35350
33058,6954
34517,25562
34518,5588
34521,37401
34523,4876
34525,14148
34526,38362
34527,39417
34528,10455
34529,32182
34530,16396
34531,11069
34534,22719
34537,14301
34538,14003
34540,39486
34541,17220
34542,17284
10771,31499
24974,22965
34543,37081
34544,17073
34546,14465
34547,22210
25514,12210
34548,30325
34549,37674
34550,28130
34551,5107
34554,23094
34555,11798
34556,11049
34558,4267
34559,1273
34561,34443
34562,18546
34564,38016
34565,34530
34566,38127
34567,6350
34569,28626
34570,5905
34572,28648
34573,13254
34574,3998
34575,6895
34577,8478
34578,1259
34580,32939
34581,35061
34582,13799
34583,16544
34584,22329
34585,37422
34586,1195
34587,25979
34588,23924
34589,30695
34590,4383
34592,31181
34593,7979
34594,31482
34595,5905
34596,23848
34597,32666
34598,37489
34599,35061
34600,12016
34601,30477
34602,7523
34603,30558
34604,4030
34605,14465
34607,35890
34608,38724
6146,3112
34609,31496
34612,29872
34613,2872
34614,8686
34616,25409
34618,12606
34619,35692
34620,30872
34621,27019
34622,22338
34623,3883
34624,10386
34625,26356
34627,30764
34631,23722
34633,38724
34634,34713
34636,12370
34637,38724
6637,8070
34639,26033
1092,19422
34640,23074
4444,37949
34644,28515
34645,36541
34646,5794
34647,7708
34648,29822
34650,34487
34652,16613
34654,11847
34656,5210
34658,4267
34659,16465
34660,37936
34661,12307
34662,8149
34664,6431
34665,25788
34666,7506
34668,31879
34669,15579
34670,12586
34673,17205
34674,8234
34677,26193
34678,32687
34679,16461
34680,4133
34682,18351
34683,2057
34684,6051
34685,25246
34687,17434
34688,6695
34689,2512
34690,27658
34691,10277
34692,21633
34693,36596
34694,34441
34695,37332
34697,25524
34699,36110
34700,6864
34701,12534
34704,14487
34705,29812
34706,21160
30714,26787
30690,18007
34707,37275
31391,536
34708,10397
34709,2891
34710,21218
34712,14465
34714,4440
34715,19117
34717,34689
34718,14148
34719,38395
34720,27660
34724,32556
34727,29168
34729,27960
34730,4233
34732,12630
34733,17358
34734,17503
34736,26977
34739,28808
34740,12563
34742,5120
34743,31876
10614,15311
34744,3110
34745,5371
34748,9477
34749,14156
34751,28057
34752,4066
2346,35022
34753,4233
9524,25517
34754,22986
34755,34443
34757,26150
34759,21517
34760,12207
34761,18324
34763,3112
9609,27662
34764,25445
34765,25981
34767,28709
34769,18443
34770,11725
34771,18167
34772,37485
34773,30695
34774,22238
34776,18345
34780,31859
34781,676
34783,17631
34785,10874
34786,37081
34787,15192
34789,12211
34790,27126
